854.57,2174.6,2851.5,3808.4,4486.9
930,2134.7,3202.3,4040.8,4729.6
964.56,1494.7,2597.6,3710.4,4272.6
849.41,1586.7,2909.9,3897.2,4382
706.85,1523.6,3056.8,3791.8,4349.1
1062.2,2179.1,3109.9,3492.8,4242.6
1375.5,2836.3,3347.6,3750,4547.1
1529.1,2658.5,3336,3865.5,4697
1691.9,2488.6,3497.9,4053.6,4832.3
1548.4,2623.2,3498.1,4005.5,4700.8
1187.2,2113.8,3100.4,3628.2,4566.8
918.15,1534.3,2843.8,3343.8,4523.7
909.95,1613.7,2233.9,2965.5,3894.8
983.62,1594,2080.3,2929.9,3968.1
854.04,1509.1,2566.2,3315.9,4541.4
640.59,1445.2,2609.3,3428.7,4332.7
713.98,1511.5,2644.3,3445.6,4122.9
785.15,1555,2706.5,3398,3941.8
734.49,1659.2,2750,3205.4,3906.1
756.72,1576.9,2618.7,3008,3859.5
812.59,1383,2685,3177.9,3970.6
870.67,1556.3,2775,3344.1,4125
775.56,1745.8,2760.2,3490.1,4167.5
744.29,1777.3,2732.2,3532.5,4191.7
744.26,1831.6,2651.8,3549.3,4229.8
756.05,1720.4,2730.3,3575.9,4339.4
856.23,1566.5,2831,3607.6,4379.1
696.77,1512.6,2875.5,3754.1,4367
594,1488.2,2785.6,3750,4301.3
597.95,1473.5,2741.9,3699.6,4234
621.26,1468.5,2511,3235.7,3933.3
660.26,1492.7,2266,2739.4,3559.3
672.1,1465.2,2385.5,3065.4,3823.8
625.49,1437.7,2515.4,3445.9,4233.6
558.84,1441.3,2503.7,3383.4,4586.4
446.07,1445.7,2426.2,3093.3,4790.1
362.95,1252.3,2004.6,2812.7,4811.1
367,1081.8,1671.5,2777.7,4520.6
367,1113.3,1772.7,2765.4,4113
363.05,1101.9,1874.5,2776.9,4163.4
301.23,1070,1902.6,2750.4,4211
303.72,1178.1,1883.1,2695.8,4211
374.9,1547.7,2283.8,3235.4,4400.1
386.95,1789.8,2718.3,3916.7,4493.8
391,1773.4,2722.6,4038.8,4359.9
394.46,1773.6,2734.2,4112.8,4486
401.93,1742.9,2765.4,4145,4628.9
390.89,1696.1,2765.7,4136,4609
375,1694.9,2765.3,4144.8,4647.5
321.86,1711.2,2746.7,3607.5,4371.6
220.17,2122.3,2943.7,3618.5,4404.6
289.97,2155.4,3069.3,3773.2,4629.1
505.65,1696.3,2816,3392.9,4419.1
582.99,1664,2222.5,3271.3,4200
456.24,1705.9,2321.3,3713.6,4350.9
363.01,1727.1,2838.1,4147.1,4653.8
413.23,1691.8,2734.9,3951,4571.3
471.81,1718,2829.2,3989.1,4493.2
519.01,1746.3,2986.9,3964,4380.6
542.9,1699.9,2463.5,3413.1,3817.7
569.91,1774.7,2305.3,3048.9,3529
605.21,1894.4,2826.9,3376.9,3883.7
662.83,1898,2955.3,3461,3988.8
661.27,1917.5,2969.9,3670.6,4418.7
635.81,1934.1,2902.8,3913.9,4826
683.01,1937.3,2925.1,3918.5,4735.3
703,1937.7,2964.9,3909.7,4703
676.19,1930,2961.2,3895.2,4695.7
659.7,1937.3,2953,3874.8,4707
672,1933.8,2960.8,3894.2,4768.9
672,1910.3,2965.1,3898.7,4813
672,1879,2945.9,3906.1,4797.4
668.1,1859,2952.9,3895.2,4788.8
667.9,1851.7,2961.4,3874.8,4770.2
668.1,1832.3,2960.6,3886.9,4742
667.9,1823.9,2973.1,3875.4,4723
672,1820.7,2980.2,3862.9,4725.9
672,1790.1,2973,3859.7,4753.9
668.1,1739.2,2956.9,3867.1,4750.2
660.1,1707.1,2957.1,3890.3,4761
652.1,1695.7,2907.2,3898,4796.6
621.67,1668.5,2798.1,3882.9,4854.4
487.24,1279,2185.6,3311.3,4487
352.09,951.94,1628,2704.1,4226.1
301.19,1031.1,1728.4,2676.1,4242.2
257.89,1347.8,2246.9,3121.5,4146.5
222.99,1241.3,2215.5,3030.4,3674.7
522.8,1067.6,1828.8,2871.9,3375.8
809.76,1317.4,1949.8,2955.1,3470.2
678.05,1597.4,2120.8,2951.1,3604.6
628.13,1956.3,2510.9,3359,3988
785.88,1942.1,2734.1,3446.8,3947.1
868.17,1898,2753.9,3744.7,4255.9
778.07,1468,2739,3858.1,4728.4
734,1016,2688.3,3723.2,4725.3
817.85,1518.6,2587.8,3695,4534
620.32,1872,2478,3554.1,4403.2
384.84,1688,2365.4,3387,4298.9
464.7,1699.2,2190,3355.8,4260.9
511.12,1714.9,2086,3332.3,4540.9
558.21,1707.3,2089.9,3323.9,4846
577.8,1687.7,2101.3,3312.9,4860.7
578.2,1710.2,2097.8,3308.2,4809.1
566.59,1761,2059.2,3335.6,4805
563,1815.6,2031,3393.9,4820.1
559.1,1871,2091.9,3430.2,4858.9
547.2,1475.6,2079.9,3456.1,4894.2
527.79,1039,2045.8,3507.1,4883.1
508.2,1039,2090.1,3538.6,4881.9
492.2,1073.1,2124,3574,4894.8
480.59,1116.8,2190.8,3613,4898.1
465.3,1147.9,2283.8,3728.1,4914
456.9,1153,2378.3,3831.9,4925.7
468.8,1133,2459.6,3904.7,4941.4
488.21,1136.9,2031.9,3317.9,4537.4
500,1106.4,1523,2644,4109
473.19,1290.8,1999.3,2995.5,3888.2
829.64,1728.7,2831.5,3416.1,3987.5
910.3,1652,2612.5,3153.2,4305.3
566.59,1325,2134,2808.2,4174
913.02,1533.1,2543.7,3109.6,4104.6
786.19,1560,2722.1,3414,4224.9
