818.07,1799,2622.4,3508.4,4171.6
675.59,1625.1,2620,3510.4,4388.1
849.31,1829.5,3266.4,3952.6,4875.4
915.31,2251.2,3431.1,3984,4716.6
862.92,1933,3046.8,3675.4,4373.7
651.67,1320.4,2448.7,3343.7,4364.4
896.26,1508.8,2248.7,3497.9,4566.6
977.77,2081,2876.4,3672,4393.1
928.82,2526.1,3190.3,3652.7,4249.7
972.64,2273,2953.1,3586.6,4346.6
733.38,1760,2613.2,3539,4471.9
592.83,1812.7,2678.4,3693.5,4708.2
791.69,1819.9,2626.9,3550.8,4890.6
875.29,1392.3,2190.5,3608.4,4659.3
932.98,1978.8,2612.2,3926.2,4549.5
935.03,1958.6,2614.4,3589.5,4390.6
520.2,1423.1,2245.7,3362.8,4383.4
260.98,1413,2435.4,3313.9,4363.4
486.69,1854.9,2702.2,3264.7,4201
652.26,1690.8,2797.1,3223.8,4424.7
429.07,928.69,1894.3,2411.4,3813.1
511.8,1189.4,1736.9,2393.6,3807.8
639.69,1313.6,2288.4,2820.3,3852.4
603.21,1242.6,2282.6,2905.6,3812.4
862.57,1717,2666.1,3305,4465.1
829.87,1940.8,2781.5,3486.2,4414.6
788.13,2119.5,2807.7,3733.7,4367
890.11,1983.8,2987.1,3688.9,4428.7
841.02,1325.5,2241.4,3543.4,4445.6
758,1284.4,1980.1,3453.7,4352.1
754.05,1598.2,2512.8,3317,4231.4
823.08,1627.9,2406,3396.4,4098.2
817.02,1719,2363.5,3474.1,3954.1
880.64,1749.6,2320,3383,3951.9
1069.5,1653.6,2308.6,3421.5,4050.8
978.16,1449.9,2324.2,3476.3,4059
882.51,1702.8,2552.5,3681.1,4147.3
887.44,1973.3,2815.8,3878.9,4319
739.92,1624.6,2604.9,3362.1,4109.2
980.01,1714.2,2574.9,3314.3,4059.9
1093.2,1924.3,2476.9,3697,4131.3
743.17,1549.4,1986.2,3250.2,4057.1
644.54,1209.3,2002.1,2840.9,3982.9
679.51,1618.5,2645.8,3271.1,4039.8
722.95,2087.3,2878.4,3982.1,4597.7
846.49,1957.3,2605.5,3589.5,4435.5
831.12,1956.5,2954.4,3371.1,4336.2
733.34,2006.9,2981.5,3662.8,4764.7
788.8,1996.9,2587.2,3547,4724.4
698.04,1507.6,2345,3467,4663.6
517.95,1190.9,2278,3333.3,4542.5
871.88,1915.2,2760.8,3684.6,4592.5
1061.3,1833.6,3235,4158.7,4800.9
796.6,1586.4,3267.8,4161.3,4820.1
949.99,2021.1,3191,4097.8,4759.9
1056,2007.2,3348,4226.9,4680
955.06,1761.1,3187.3,3940.6,4489.4
818.36,1381.3,2596.9,3271,4171
639.14,1650.7,2434.9,3047,3997.3
424.73,1524.5,2341.7,3066,4028.8
434.88,1045.6,2177.7,3040.2,4094.1
578.11,1155.1,2227.1,3388.3,4306.4
730.99,1667.8,2469.7,3637.3,4600.3
665.38,1699,2517.5,3647.7,4522.7
921.29,1919.7,2913.1,4106.8,4630.9
1113.4,2233.1,3197.5,3990.6,4639.3
929.89,1743.9,2705.1,3342.1,4188.5
982.94,1710.4,2476.1,3128.1,3976.7
1042.9,1703.8,2400.6,3141.1,3923.2
1028.2,1645.2,2450.2,3391.5,4171.9
828.2,1723.8,2532.2,3504.5,4282.2
823.9,1699,2419.8,3095.3,4325.4
770.96,1912.8,2476.9,2988.7,4373.2
730.01,1835.6,2278.6,3014.3,4057.1
757.8,1340,1795.6,2753.7,3957.3
724.08,1331.7,2023.1,2666.3,3986.9
676.1,1260.2,2134.8,3370.2,4358.6
672,1385,2074.2,3620.2,4360.3
904.05,1780.6,2485.8,3632.9,4449.5
1060.7,1812.3,2597.4,3595.2,4335.5
565.35,1298.2,1877.1,2773.2,3719
141,769.41,1198.2,2084.6,3116.9
392.06,978.52,1268.6,1946,3078.3
538.02,1496.7,1853.8,3273.8,4179.3
566.59,1853.8,2401.9,4245.1,4737
791.35,1834.4,2783.7,4280.8,4797
912.63,2076.5,3030,4361.8,4797
801.3,2217.1,2811.3,3721,4576.2
564.06,1313.6,2081.3,3087.1,4317.2
716.94,1292.3,2402.1,3366.2,4315.8
834.82,1702.3,3055,3708,4458.1
772.14,1696.7,3157.9,3878.1,4578
812.89,1793.5,2980.3,4062.9,4612.1
903.76,1544.8,2588.3,3997.3,4651.9
974.07,1305,2518.8,3629.1,4663.8
1067,1857.3,3038.4,3670.4,4622.3
1062.3,1904.7,2983.6,3784.6,4463.7
909.9,1854.4,3099.1,3861.5,4515.8
936.91,1872.8,3192.9,3934.1,4447.7
968.8,1442.6,2500,3602,4176
702.54,1284.6,2020.3,3022.8,4175
414,992,1561.3,2414,4195
421.8,980.79,1609,2452,4202.8
433.9,965.1,1590,2511,4150.1
654.94,1181.8,1966.3,3289.1,4398.5
833.27,1505.7,2333.3,4067,4727
800.01,1628.3,2269.8,4031.9,4826
873.63,1606.8,2227.3,3890.2,4857.4
891.97,1543.3,2240.8,3788.2,4781
863.21,1569,2289,3835.6,4830.7
806.26,1605.6,2700.4,3886.1,4761.1
753.01,1643.9,2797.6,3514.4,4477
769.59,1642.2,2437.7,3086,4324.2
575.39,1213.3,2014.7,2880.3,3810.5
454.95,1170.8,2092.3,3372.3,3947.3
580.92,1562.1,2625.2,3843,4466.3
583.08,1593.1,2898.8,3539.4,4466.9
527.79,1746.5,3134.1,3782.3,4580.9
542.33,1906.1,3123.6,3689.4,4461
585.6,2051.7,3225.3,3613.6,4491.2
666.35,2058.3,2797.2,3701.6,4500.6
745.7,1929.8,2418.9,3411.1,4164.5
761.9,1751.3,2242.3,3013.1,3912
781.11,1555,1937.1,2663.9,4052.9
793.1,1513.1,1964.7,2684.1,4231.6
789,1469,1954.1,2664.4,4321.3
789,1712.8,2295.6,3444.1,4517.6
781.2,2010.9,2718,4094.3,4666.4
773,2024.3,2788.2,3993.6,4707.5
788.6,1980.8,2793.7,4071.1,4764.3
831.32,1957.3,2785,4047,4672
828.77,1971.8,2793.3,4047,4679.8
785.3,2030.7,2765.9,4225.9,4707
776.9,2108.3,2814.8,4353.1,4784
784.9,2152.1,2860.1,4171,4748.4
808.01,2125.6,2805.3,4286.8,4766.5
801.19,2121,2750.6,4455.1,4872
396.16,1512.6,2486.7,3570.9,4733.5
397.27,1506.5,2472.8,2734,4594
812.78,2154.4,2727,3576.2,4717.1
774.68,2169.4,2711.6,4427.7,4848.2
723.23,2362.3,2789.3,4299.6,4782.8
458.53,1638.7,2706.7,3663,4493.4
195,478.38,1654.3,2837,4204.2
206.55,523.63,1516,2838.8,4228.3
466.84,1558.5,2686.3,3526.2,4465.6
726.78,2331.6,2914.8,3992,4551.1
752.69,2329.1,2826.2,4172.5,4640.6
751.46,2324.1,2807.1,4367,4874.4
725.92,2336,2580,3581.1,4559.9
384.91,1565,2414,2820.6,4146.7
0,737.85,2320.2,2978,4138.5
331.1,1475.4,2425.5,3039.3,4244.1
688,2326.2,2648,3061.3,4405.8
792.91,2056.1,2527.7,3097.9,4557.2
838.63,1619.9,2394.6,3331.1,4552.6
487.84,1253.1,2424.7,3920.2,4508
202.92,881.48,2348.4,3935.8,4394.9
493.31,1166.2,2366.1,3453.5,4299.5
853.01,1640.8,2639.7,3321.4,4328
929.7,1760.8,2863.5,3500.1,4421.8
851.38,1694.9,3010.1,3884.6,4523
735.38,1338.8,2499,3825.7,4523
680.68,1491,2432.4,3588.8,4399.3
633.08,1581.3,2500.6,3203.3,4010
617,1198.5,2027.8,2766,3369.7
617,1106.7,2214.7,2867.5,3183.5
733.46,1123.3,2680.9,3239.8,4105.3
881.62,1281,2227.8,2902.7,3881.6
789.54,1299.8,1759.9,2768.2,3831.9
664,1004.3,1794.1,2794.9,4150.7
664,979.7,1744.9,2800.7,4095.1
754.48,1718.5,2695.8,3794.9,4835.4
674.9,1610.4,2636.5,3747.1,4663.1
582.18,1031,1981.2,3510.9,4352.3
665.38,1031,1720.4,3200.9,3906.4
641,1080.1,2039.9,3270.7,4210.2
666.99,1208.1,2863.2,3822.3,4671.9
619.93,1345.3,2502.9,3317.4,4416.2
614.08,1293.4,1860.4,3021.2,4186.3
669.01,1901.6,2467.4,3548.5,4440.1
734.84,2037.4,2768.3,3516.7,4481.3
760.92,1828.3,2618.4,3512.9,4501.9
664.6,1814.2,2654,3828.1,4556.1
625.86,1163,2391,3173.5,3913
507.68,1026.1,2059.9,2609.9,3266.8
669.24,1430.4,2293.5,3063.8,3665.1
761.46,2039.3,2768.3,3653.8,4495.9
577.62,2234.8,2594,3425.2,4191.5
575.53,2332.2,2951.1,3520.3,4020.7
426.69,2437.2,3336,3719,4281.6
473.62,2453.5,3163.2,3553.5,4457.8
675.55,1960.4,2924.1,3484.2,4434.4
717.84,1528.2,2810.7,3665.5,4384.2
693.69,1748.6,2764.9,3493.4,4276.7
704.23,1744.8,2409,2662.8,3574.1
755.01,1743,2605.7,2855.5,3831.8
843.46,2092.2,3046.9,3708.2,4717.6
938.68,2178.5,2944.5,3800.6,4670.8
830.93,2113.6,3062.8,3933.1,4744.2
795.24,1898.5,2941.9,3997.9,4781.8
746.31,1747.6,2323.8,3419.3,4366.5
663.62,1703,2228.9,3008.8,4092.8
770.29,1947.5,2710.7,3305,3978.2
565.92,1654.7,2470.7,2947.9,3756.5
704.78,1607.5,2417.2,2874.9,3759.2
845.61,1657.7,2561.9,3211,3929.8
525.31,1070,2608.1,3320.2,4132.5
571.08,1141.7,2758,3513.1,4227.1
532.38,1264.2,2584.8,3297.1,4173.5
436.29,1222.5,2698.8,3435.6,4497.8
359,1249.2,2797.8,3580.1,4458.4
430.71,1642.4,2487.1,3522.6,4405.9
605.69,1872.9,2256.2,3709.2,4374.1
628.23,1380.1,2063.4,3271.9,4115
806.09,1357.4,2253.2,3341.6,4447.3
883.21,1644.8,2416.6,3381,4447.8
975.55,1892.5,2900.3,3669.7,4529.8
1079.4,2014.7,3090,4033.1,4593.7
703.54,1507.5,2622,3840.3,4506.9
664.63,1424.5,2620,3527.9,4568.2
803.24,1599.8,2742.3,3367.8,4624.7
787.99,1682.9,2794.9,3755.3,4554.1
651.14,1387.4,2742,3719,4476.2
574.15,1265.2,2320.9,3309,4157.2
648.92,1285.3,1788.1,2841,3673.1
726.78,1180,1721.8,2749,4049.8
666.06,1191.1,1742,2740.2,4548.8
575.31,1176.5,1772.3,2853.6,4472.9
520.23,1151.9,1684.7,2988.8,4449.9
555.96,1219.6,2305.9,3709.3,4602
594.67,1860.4,3080.3,4424.1,4851.8
514.42,2080.2,2767.9,3770.4,4833.6
505.25,1684.4,2477,3016,4649.1
559.2,2069.2,2751.6,3653.9,4651.8
555,2388.8,3062.1,4385.1,4750
536.48,2352,3007.3,4350.8,4750
560.17,2355.3,2889.6,3709.6,4598
587.15,2344.3,2936.2,3378.7,4385.4
570.13,2357.9,3054.6,3718.6,4336
559.47,2275.6,2706.8,3396.4,4406.3
561.33,2118.6,2624.6,3327.9,4391.4
582.2,2078.4,2961.4,3782.3,4563.5
578,2059.1,2956.8,3981.4,4830
563.27,1983.8,2987.1,4065.5,4815.1
565.52,1895.5,3004.6,4278.9,4829.3
596.92,1860.3,2988.2,4384.6,4783.1
605.67,1825.5,3002.5,4266,4787
