621.44,1677.5,2324.1,3423.8,4339.5
586,1832.6,2444.5,4003.1,4386.9
639.82,1842.7,2627.6,3962.5,4464.1
718.21,1937.1,3074.4,3878.6,4365.7
607.21,1355.8,2437.7,3605.4,4129.7
469,1336.3,2402,3567,4201.3
414.69,1409.5,2457,3442.7,4201.2
698.7,1384.2,2426.7,3520.7,4305.9
834.69,1914.8,3016,3865.1,4543.1
632.31,1875.2,3046.6,3837.7,4515.7
621.34,1832.3,3081.9,3899.6,4500
594,1750.7,3051.4,3770.5,4226
1141.6,2409,3409.5,3923.5,4269.4
1155.4,2450.2,3149.4,3608,4428.2
594,1283.3,2102.6,2804,4358.1
702.13,1275.6,2112.6,2824.2,4492.2
1233.2,2116.4,2863,3491.5,4508.1
1201.4,2110.3,2883.3,3643.2,4245.2
885,1707.2,2515.7,3248.2,4011.2
1054.9,1675.7,2496.1,3151,3965.9
900.56,1675.3,2376.5,3261.2,3948.8
448.61,1116.3,2022.5,2779.9,3992.7
175.26,511.64,1735.1,2381.4,3977
160.44,1125.1,2038.6,2592.9,3980.5
132.9,1673.2,2537.2,3088.8,3949.4
352.82,1570.6,2629.6,3461.6,4199.4
524.08,1559.1,2709.3,3653,4411
477,1600.9,2925,3794.3,4328
534.77,1617.4,3065.8,3791.7,4420.8
566.84,1562.8,3213.9,3813.6,4480.9
762.67,1570.1,3169.7,3557.1,4132.9
911.03,1609.4,2707.1,3209.2,3816.5
816.64,1570.6,2375,3034.9,3804.7
712.17,1565.5,2718.2,3409.3,4171.2
1049,1975.9,3182.1,3870,4566.5
1075.3,1888.9,3019,3733.3,4342.4
563.57,1429.3,2680.2,3419.1,3958.9
607.84,1499.3,2980,3617.3,3990.2
626.46,1504.6,3274.4,3967.8,4538.5
531.21,1526.6,3141.3,4003.7,4470
1021.6,2346.1,3525.3,4292.6,4474.8
1511.4,2769.8,3610.2,4342.9,4902.9
1068.3,1951.5,3261.6,3854.2,4828.5
570.89,1476.4,2914.8,3532.8,4299.2
539,1438.1,2403.5,3422.1,4074.5
623.92,1433.5,2273.6,3367.6,4428.6
695.69,1488.4,2713.3,3651.8,4573.1
680,1423,3133.5,4019.2,4732.9
772.33,1370.7,2997.2,3919.6,4866.4
1064,2393.4,3310.8,4101.5,4809.8
1200.3,2496.1,3009.2,3978.1,4579.6
1059.4,1593.5,2269.5,3380.3,4484.1
1007.2,1706.1,2273,2925.4,3837.1
1258.6,2027.9,2500.6,2975.9,3816
1017.5,1621.3,2726.6,3409.8,4619.6
519.64,945,2464.2,3218.2,4626.4
519.36,1327.2,2380.8,2961,4407.9
450.02,1333.4,2172.9,3227.1,4293
417.36,860.48,2348.2,3612.1,4323.6
414.69,1587.3,2864.4,3691.9,4378.3
274.57,2090.1,2727.3,3656,4259.3
417.64,1692.7,2733.2,3733,4366.3
678.91,1434.4,2229.8,3355.7,4381.3
661.07,1135,1720.1,2901.8,4197.1
818.83,1438.6,2406.5,3489.6,4280.8
726.31,1593,2943.1,4062.9,4384.1
466.94,1072.5,2310.6,3319.6,4297.8
546.6,1010.8,2214.2,3255.5,4486.6
524.49,1423.8,2757,4056.8,4868.1
575.65,1496.1,2240.8,4159.1,4756.3
580.35,1221.2,1690.6,3452.5,4527
484,808.21,1841.1,2771,4337.2
487.9,1177.4,2517.2,3412.2,4338.7
492,1227.7,2766.6,3462.7,4246.2
507.11,1448.8,2649.9,3493.3,4238.8
606.85,1759.5,2620.1,3491.9,4459.3
618.95,1063,2293.9,2946.8,4519.8
698.9,1082,2357,3050.7,4466.1
444.34,1041.1,2343,2967.4,4372.3
483.6,1509.8,2454.9,2916.7,4278.1
729.24,1540.6,2425.1,2942.2,4188.7
453,964.99,1870.2,2864.8,4259
692.85,1348.6,2161.4,3041.1,4386.9
781.2,1708.6,2773.1,3216.2,4421.2
715.76,1641,2598.4,2980.8,4300.9
831.9,1682.9,2375.6,2915.2,4179
946.66,1708,2352,3088,4009.4
1139,1733.3,2724.9,3468.3,4047.9
883.6,1324.2,2477.4,3290.7,4247.9
683.59,1201.8,2334.4,3416.4,4301.7
726.02,1578,2384.5,3378.4,4430.2
636.13,1814.4,2342.9,2864.8,4353.3
611.06,1918.2,2847.8,3616.8,4341.9
1103.2,2291.5,3125.6,4109.7,4406
1737.2,2844,3380.3,3938.2,4489.9
1248.4,2329.7,3069.1,3804,4494.1
710.22,1789,2835,3844,4360.7
673.75,1278.6,2330.5,3405.7,4084.4
602,1199.3,2222.6,3375.5,4076
624.42,1691.2,2714.9,3828,4301
659.7,1687.9,2833.1,3782.2,4201
672,1641.3,2945.7,3410.3,4242.8
694.91,1609,2949.2,3451.2,4470.1
680.97,1616.8,2923,3783.3,4486.1
644.41,1628.9,2829.4,3711,4439.9
651.9,1610.1,2708.6,3878.7,4457.7
610.66,1605,2797,4062.3,4437.3
532.29,1560.2,2778.2,3689.3,4410.9
572.15,1492,2597.2,3323.1,4382.8
530.02,1537.8,2502.7,3298.1,4467
356.76,1780,2269.1,3310.5,4467
461,1645.2,2160,3265.2,4539
594.77,1174.9,2199,3133,4737.1
555.2,1546.4,2576.8,3266.1,4742.8
626.95,1750.5,2557.1,3185.2,4783.1
707.1,1406.9,2220.9,3173.8,4493.4
687.89,1436.3,2388.8,3398.7,4021.7
698.81,1411.8,2735.9,3836.6,4283.9
608.54,1545.6,2771.6,3680,4637
472.79,2135,2770.6,3396.4,4457.1
461,2074,2840.9,3773.9,4308
453.2,1666.3,2675.1,3758,4385
452.8,1692.1,2688.1,3758,4410.9
434.19,1069.3,2256.4,3274.4,4264.3
406,1135.2,2262.4,3466.5,4494.6
444.02,1855.2,2719,4176.2,4843.9
571.75,2015.7,2882.8,3988.1,4873.8
576.25,1909.2,2998,4021.8,4754.3
796.49,1644.2,2587.5,3632.4,4220.2
755.48,1309.4,2055.2,3030.7,3840.1
386.01,1200.4,2099.9,3443.7,4296.7
436.71,1431,2354.8,3969.8,4762
469,1379.3,2409.8,4212.2,4726.9
469,1039.4,1915.9,3425.6,4711
579.17,1022.6,1835.5,3257.5,4726.1
714.01,1367,2388.9,4100.9,4745.9
737.9,1408.9,2513.9,4048.9,4841.6
662.05,1464.7,2532.2,3732.6,4526.6
578,1477,2160.3,3042.3,3796.6
574.1,1477,1820,2536.1,3571.8
585.6,1747.1,2193.4,2972.2,3823.9
586.4,1844.3,2315.4,3168.4,3984.7
554.89,1689.9,2031,2889.8,4056.9
641.86,1688.7,2190.9,2991.1,4201.9
761.21,1404.6,2419.9,3047,4589.7
799.81,1575.3,2484,3085,4564.4
717.82,1692.3,2525.9,3159.1,4488.6
