948.33,1747.2,2866.6,3635.7,4316.8
687.89,1602.1,3246.7,3997.3,4886.6
644.64,1527.8,2914.5,3922.1,4786.1
713.98,1553.8,3079.8,3914,4695
762.44,1601.6,3041.8,3698.2,4355.8
865.74,1562.9,2503.9,3461.2,4285.5
876.66,1573.5,2496.7,3541.8,4496.9
722.74,1659.5,2731.3,3594.6,4491.6
703,1548.9,2899.7,3547,4489.4
815.08,1402.4,2731.4,3365.8,4329.1
833.23,1514.2,2490.1,3403.7,4284.5
1093,2076.2,2813.8,3633,4420.8
1399.3,2466,3100.3,3760.4,4516
1016.1,2020.1,3287.8,4083.6,4604.4
741.82,1621.3,3043.4,3617.9,4791.8
943.64,1964.3,2721.9,3327.6,4501.4
1167.1,2243.8,2928.1,3912.2,4418
1454.3,2356.8,3004.9,3893.6,4784.5
1398,2072.9,2683.3,3398.1,4388.6
920.49,1466.1,2494.9,3398.3,4273.3
719,1390.3,2886.7,3837.7,4652.1
792.08,1545.2,2774.7,3760.3,4359.7
836.39,1282.6,2120.6,3376.9,4065.5
805,1179.5,2117.8,3554.3,4178.6
905.23,1500,2699.1,3643.7,4173
1008,1500,2695,3205.3,4070.8
842.1,1257.1,2101,2953.9,3954.2
845.31,1316.6,1889.5,2898.3,3782
764.77,1397.5,2231.3,2937.2,3884.2
893.52,1673,2661.7,3404.4,4378.6
903.48,1890.5,2963.6,3909.4,4730.1
943.39,1774.4,2815.7,3617.8,4545.8
1340.2,1964.7,2717.1,3138.6,4262.2
1057.3,1759.8,2454.2,3459.3,4264.7
986,1570,2305.2,3470.7,4166
1028.5,1624.3,2277.2,3119.6,4065.7
898.59,1498.8,2212.2,3303.6,4098.4
891,1320.4,2124.9,3243.7,4089.7
887.05,1412.9,2387.3,3193.9,4128.9
844.49,1511.4,2768,3670.6,4453.1
982.26,1801,2778.9,4054.7,4834.7
1229.7,2086,2737.6,4058.3,4898
1304.9,2113.2,2882.1,3800.5,4516.3
1281.9,1882.3,2513.6,3500.2,4001.6
1265.3,1814,2460,3484,4017.7
1238.5,1830.8,2851.7,3808.4,4376.3
1195,1941.7,2870.6,4175.6,4702.1
1353.5,2196.2,3284.2,4191.7,4820.4
1365.4,2098.5,3575.7,4040.7,4500.1
1187.8,2066.4,3214.3,4033.4,4526.4
1125.5,1734.8,2617.2,3454.5,4288.7
900.84,1502.5,2323.5,3197.5,4265.9
869,1879.8,2571.4,3799.5,4840.5
861.64,1782,2426.5,3339.4,4797
950.18,1653,2452.6,3559.7,4820.2
1219,1755.3,2863.4,4297.8,4882.5
1276.8,2222.7,3283.8,4311,4856.3
1054.6,2199.8,3209.3,4398.9,4816.2
889.44,1585.3,2764.7,3970,4546.8
1004.2,1714.1,2828,3782.7,4431.1
791.54,1480.4,2407.8,3495,4490.2
586,1264.2,2810,3647.9,4559.9
609.21,1228.3,2645.9,4004.3,4750.3
856.67,1467.7,2215.2,3679.2,4676.6
858.38,1419.6,2084.1,3190,4455.1
1022.5,1505.2,2053,3184.9,4235.1
1272.5,1721.3,2479,3680.7,4287.6
911.07,1375,2220.1,3275.4,4299.4
1068.6,1801.6,2540.8,3241,4176.2
1209.3,1880.5,2765.7,3635.8,4178.7
816.01,1514.9,2449.4,3203.3,4051.1
641.29,1527.8,2106,2791.1,3867.9
609,1386.3,2459.4,3255.5,4004.1
913.69,1672.7,2867.1,3675.7,4103.1
746.5,1736.3,2429.6,3291.7,4039
287.63,1282.9,2025.6,2768.2,4031.2
305.97,1242.1,2102,2690.6,4133.7
224.07,1242.9,2102,2837.2,4109.1
690.41,1645.8,2398.9,3532.1,4364.6
1242.1,2188.9,2711,4160,4724.2
1326.3,2141,2509.2,3551.6,4321.1
1352.7,1969.2,2141,2742.3,4079.2
1213.3,1759.2,1969.2,2627.9,4012.2
877.15,1436.3,1968.8,3128.8,3991.6
678.14,1320,2026.2,3270.2,4130.1
734,1396.5,2424.6,3451.2,4398.5
1061.6,2169.7,3215.6,4069.1,4723.1
1421.6,2468,3252.5,3873.4,4444.5
1346.3,1962.4,2763,3609,4205.7
1280.7,1883.1,2703,3799.6,4326.3
1358.3,1878,2585,3501.3,4242
1189.1,1589.9,1946.7,3072.1,4226.7
911.27,1266,1947.1,3107.2,4367.9
794.65,1406.9,2771,3484.6,4386.1
787.94,1878.7,2955.1,3899.9,4479
981.19,1986.5,2574,3619.3,4588.7
1204.8,1742,2208.5,3447.8,4530.3
1388.2,2000.9,2715.9,3786.1,4497.8
1274.9,1884.9,2771.9,3914,4334.4
971.15,1534,2389.7,3750,4165.5
1046.8,1673.9,2578.2,3769,4444.9
1028.4,1693.2,2589,3621.3,4671
854.81,1621.1,2669.9,3563.5,4737.8
837.17,1617,2794.9,3783.1,4476.4
785.1,1613.1,2847.8,3776.2,4175.9
750.77,1605.6,2851.1,3717.1,4161
749.22,1575.2,2867,3731.6,4346.7
644.01,1588.9,2836.8,3767.9,4616.1
484.89,1560.4,2774.3,3806.2,4763.2
488.01,1510.8,2791.7,3895,4836.6
576.25,1516.1,3175,4206.7,4801.3
667.5,1446.2,3199.3,3994.5,4492.1
611.46,1021.2,2146.8,3216.5,4115.2
622.65,1150.5,1988.4,3147.8,4275.6
