343.79,927.74,2329.5,3163.4,4533.6
343.21,958.41,1867.8,3149.7,4497.8
463.77,932.38,1944.1,3417.5,4699.3
570.41,1343.4,2591.4,3441.7,4406.5
473.82,1267.1,2596.6,3680.2,4460.3
606.47,1557.6,2579.5,4014.6,4793.6
852,2281,2800.3,3762.1,4422.1
554.76,1667.8,2549.9,3430,4094
261.36,942.72,2231,3394.9,4163.1
250.29,913.13,2253.2,3228.2,4284.4
227,891.67,2274.1,3094,4289.6
651.13,1487.3,2785.9,3622.3,4450.4
1054.9,2376.7,3289.9,4210.4,4756.8
668.49,1802.6,2840.8,3717.8,4658.9
305,1015.6,2545.8,3164,4345.5
312.41,980.84,2420.8,3368.4,4415.6
362.46,976.21,2584.6,3458.5,4331.5
348.23,934.33,2617.6,3393.8,4297.8
296.9,928.72,2041.5,3267.8,4265.7
301.05,949.54,2148.5,3379.2,4354.6
297,971.67,2252.7,3186.3,4430.1
447.59,996.54,2115.9,3007.8,4283.2
621.26,1369.7,2276.6,3440.4,4495.7
698.77,1835.5,2352,3511.7,4542.8
564.94,1381.3,2178.2,3357.2,4563
490.44,875,2115.5,3288.1,4748.2
455.05,955.98,2099.2,3301.2,4906.9
285.05,881,1903.2,3165,4875
427.64,838.49,1971.4,3560.5,4867.1
431.36,949.64,2032.4,3692,4550.4
296.8,938,2547.1,3717.6,4350
343.61,829.87,3148,4148.1,4469
336.49,715.05,2816.7,3809.7,4542.1
285.15,745.56,2522.9,3430,4524.7
631.96,1521.6,3037.1,3769.2,4526.3
602.53,1501.9,3107.2,3789.1,4721.3
422.62,1528.6,2984.7,3788.8,4827.9
451.59,1526.2,2139.5,3975,4874.5
242,860.41,1450.8,3843.6,4720.9
299.77,1521.3,2747.9,3875,4523
490.34,1552,2756.7,3709.1,4210.9
459.1,985.56,2126.5,3566.2,4245.5
300.85,951.83,2258.9,3655.7,4589.7
297.2,931.46,1671,3020.8,4114.8
327.41,813,1141,2092.7,2984.9
344.39,1306.8,1865.8,2666,3384.8
374.72,1813,2535.9,3631.1,4627.3
398.99,1473.3,2171.7,3812.2,4681.1
413.31,1009.5,1948.1,3631.6,4517
422.59,782.87,1996.3,3394.8,4495.8
375,672,1957.2,3409.5,4597.5
324.64,868.51,1980.1,3403.1,4641
257.69,1058.6,2150.8,3355.5,4617.8
242,788.27,1582.9,2904.3,3868.7
380.74,1201.9,1703.8,2966.3,3800
592.62,1937,2701.3,3469.5,4468.8
540.56,1803.2,2932.3,3641.8,4514.6
398.69,1625,2985.1,3859,4493.2
359.79,1544,2983.9,3878.3,4537.2
304.89,1137.1,2255.8,2787.1,4745.7
276.95,805,1553.3,2330.9,4288.1
527.88,1302.7,2369.4,3332.2,4305.5
761.74,1612,2476.5,3289.9,4543.2
699.54,1583.8,2364.2,3492.9,4426.7
659.95,1750.2,2956.5,4081.9,4687.1
498.1,1302,2378.9,3526.7,4664.7
293.44,882.21,1738.1,2937.6,4648
265.36,906,1726.6,2937.4,4684.1
265.69,913.8,1654.2,2937.7,4752.1
284.81,883.97,1624,2933.9,4748
274.49,874.22,1603.1,2938,4637.2
234,1256.5,2209.3,3303.6,4609
230.59,1602.1,3054.9,3722.1,4669.9
261.13,1581.9,3134.8,3780.9,4703.8
297,1563.1,3009.4,3732.4,4694.9
289.2,1466.8,2953,3846.6,4681
261.99,1387.1,2953,3647.2,4641
230.79,1424.9,3086.6,3668.7,4675.1
226.31,1491.9,3322.1,4121.3,4619.4
237.9,1470.2,3380.1,4097.8,4507.9
245.9,1399.1,2635,3739.4,4294.1
265.11,1112.2,1612.8,2696.9,3716.5
311.71,855.01,1526,2707.9,3960.3
305.97,760.92,1936.7,3290.1,4625
387.88,1036.8,2079.4,3071.3,4739.1
386.32,1453,2004,2985.9,4329.6
284.13,1563.7,2067.8,2960.2,3750.6
335.6,1165.7,2175,3075.8,3727
492.89,1409.4,2362.7,3167.9,3772.3
511.32,1449.6,2272.3,2852.2,3496.3
382.8,678.14,1988.1,2516,3209.6
417.32,787.63,1984,2550.1,3285
425.99,840.1,1946,2871.7,3891.5
417.7,851.11,1928.9,3267.1,4477.3
456.32,867,2356.6,3313.9,4368.9
468.89,886.01,2758.1,3277,4372.8
449.1,1443.2,2665.8,3114.2,4461
448.9,2087.9,2719.8,3108.7,4442
449.1,2236.8,3000.2,3750.6,4475.1
448.9,2464.9,3194,4203.9,4531
464.7,2598.9,3218.9,4279.2,4725.5
450.19,2391.4,3047,3784.6,4678.4
429.8,2211,2685.1,3224.9,4604.6
445.31,1826.4,2370.2,3368.9,4789.4
422.77,1597,2311.1,3232.2,4643.8
406.11,1666.9,2370.9,3087.8,4553.8
376.17,1196.5,1998.2,3123,4544.5
335.8,911.85,1609.3,3005.5,4484
351.31,904.94,1575.1,2922.1,4487.9
359,805,1881.5,2882.9,4511
389.71,805,2280.7,2927.9,4504.7
414.2,805,2354.4,3262.6,4484.3
345.06,816.21,2135.2,3406.1,4511
281,873.82,1828.8,3063.5,3971.3
345.84,944.91,1835,2813.7,3912.4
398.89,969,1871.1,2731.4,4491.9
402.01,1494.5,2324.3,3068.4,4550.1
425.9,2031.9,2850.3,3384.9,4529
430,1939.5,2890.7,3286,4514.8
430,1851.7,2810.4,3224.1,4517.2
433.9,1798.2,2753,3267.3,4484.1
434.1,2027.9,2723.8,3355.6,4477.1
418.3,2065,2535,3371,4449.1
417.7,1701.9,2372,3280.3,4407
422.2,1662.9,2352,3095.3,4348
379.88,1654.4,2778.6,3575.3,4457.7
351.31,1559,3246,4076,4765.1
374.6,1599.9,3163.1,3900.8,4903.1
364.19,1675.7,3161.3,3923,4859
339.9,1684.1,3174,3951.9,4775.6
397.14,1729.2,3051,3844.2,4596.4
460.8,1625,2448.4,3957.9,4564.8
457.3,1594.1,2456.6,4078.2,4659.8
441.59,1688.7,3246.5,4070,4714.3
441.41,1740,3353,4134.8,4745.9
