1124.9,1785.7,2508.4,3675.7,4303.3
828.79,1398.6,2229.6,3359.7,3900.7
805,1394.5,2424.5,3737.5,4151
727.48,1382.7,2581.6,3851.7,4462.7
648,1378.8,2652.1,3705.1,4378.4
1003,1988.9,3007.9,3951.8,4437.4
985.33,1992.2,2811.1,3877.1,4452.9
964.31,1803,2504.6,3614.1,4384
1351.4,2141.9,2780.5,3492.4,4266.5
954.13,1699.2,2959.2,3758.2,4496.6
546.9,1359,2523.3,3329.8,4368.1
983.08,2203.8,2786.2,3507.7,4369.7
1387.4,2850.3,3575.1,4364.7,4850.8
916.02,2003.9,3036.7,4076.9,4659.1
920.29,2154,2994.7,4048.9,4463.8
1004.8,2177.9,3113.4,3729.2,4249.5
987.31,1892,3028.6,3612.6,4327.5
1112.7,1905,2772.3,3737.9,4706.9
944.33,1413.5,2181.1,3650.1,4715.1
930.87,1476.2,2302.4,3824.7,4618.2
816.54,1600.2,2743.6,3805,4341.8
766.59,1564.3,2884.2,3534.9,4198.5
799.98,1526.2,2781.1,3026.4,4111.2
971.88,1682.9,2773,3101.5,4424.3
842.79,1537.5,2510.8,3445.2,4875.1
694.03,1336,2249.9,3480.4,4786
699.92,1355.3,2300.5,3457.4,4490.7
625,1409.6,2486.7,3228.9,4211.3
1003.2,1780.8,2594.5,3069.5,4117.4
1097.7,1746.8,2555,3193.9,4460.3
939.69,1501.7,2697.7,3539.7,4832.1
993.18,1555.7,3086.9,3805,4843.2
836.28,1711.8,3170.1,3850.9,4805.3
734.49,2219.8,3131.3,3963.7,4742
791.78,2122,2964.8,4069.5,4745.9
821.38,1692.3,2640.7,3677,4302.7
719.39,1571.2,2509.5,3072.1,4009.9
765.03,1407.9,2414.2,2960.3,4450.1
620.33,1374,2596,3231.8,4688
410.26,1399.2,2703.7,3333.5,4675.2
430,988.99,1934.5,3203.1,4726.2
526.28,1149.9,2283.3,3507.5,4730.7
601.79,1575.9,3128.3,3581.1,4340.7
578,1457.1,2577.6,3000.2,3625.3
713.29,1437.7,2331.5,2987.9,3959.9
790.28,1414.1,2564.1,3474.5,4625.4
819.33,1456.4,2839,3559.4,4462.7
802.41,1469.5,2841,3673.1,4397.6
652.94,1406.8,2947.1,3890.2,4414.7
597.74,1383,2951.9,3663.2,4278
960.16,2231.8,3298.2,3757.1,4357
1359.4,2862.5,3524.1,3827.7,4322.5
992.74,2015.1,2825.1,3307.3,4016.8
705.77,1398,2453,3078,3995
805,1371.3,2263.9,2896.8,3885.4
1078.5,1702.5,2305.5,2934.7,3873.2
1023.7,1730.8,2304.1,3129.4,4085.7
656.79,1390.4,2475.2,3367.5,4043.8
609.79,1394.5,2509,3655.9,3977
420.1,1371.7,2102,3664,3961.2
234.69,1355.5,2132.6,3706.5,4435.3
785.83,1660.2,2403,3946.5,4849.1
1363.1,2127,2648,4021.1,4545.7
822.79,1818.5,2567,3891,4328
273,869.41,1894,3319.7,4123.6
331.26,868.95,1833.1,2734,3998.9
391,1378.3,2282.9,2749.8,4132.4
517.89,1405.9,2017.5,2796.6,4399.7
674.99,1417.9,2165.7,2965.9,4609.8
1030.6,1665.8,2685.8,3394.7,4719.8
1390.1,2177,3065.7,3874.4,4752.5
1036.5,1900.5,2773.5,3777.3,4442.8
644.59,1331.9,2269.8,3469.2,4204.1
641,1355,2825.4,3677.9,4202.9
717.05,1382.8,2945.7,3966.9,4573.6
690.24,1391,2742.4,3985.7,4888.3
585.8,1391,3009.2,3983.3,4836
666.15,1402.2,3033.1,4008.1,4839.9
1111.5,2214,3566.3,4201.4,4885.9
1245,2574.8,3563.4,4277.4,4785.2
900.46,1750.2,2513.9,3664.1,4377.6
820,1341.8,1975.7,3168.5,4116.8
820,1345.9,2194.7,3220.6,4265.9
820,1475.3,2470.9,3262.9,4509.1
1201.2,2030,2775.8,3265,4407.2
1457.2,2543.5,3148.9,3723.8,4366.6
1445.9,2519.6,3236.1,4107,4528
1487.2,2687.1,3210,4130.8,4511.9
872.39,2135.8,2934.1,4162,4462.4
838.81,2087,3058.8,4098.1,4550.8
818.36,2116.7,3150.5,3754.7,4638.2
790.64,1827.8,2685,3356.6,4524.7
1370.7,2472.8,2899.5,3743,4492.1
1047.6,2057.5,2734.6,3768.4,4233.5
691.59,1423,2216.1,3476.5,4055.7
688,1379.1,2172,3195.4,3974.1
688,1378.9,2183.2,2719.2,3948.8
691.41,1364,2183.8,2985,4167.3
984.57,1846.6,2537.6,3330.5,4332.5
1330.9,2531,3188.7,3649.9,4477
1131.3,2059.3,3030.7,3754.3,4534
840.88,1558.2,2737.7,3867.6,4647.1
835.22,1737.9,2917.9,3794.7,4463.1
802.16,1730.8,2716.3,3474.5,4260.7
764.71,1722.9,2481,3558.9,4427.1
827.22,1761.1,2373.3,3467.4,4604
824.88,1854,2387.8,3405,4401.2
743.17,2165.6,3075.3,3776.5,4399.5
744.72,2426.1,3489.4,4170.8,4615.4
793.1,2247,2904.4,4165.4,4539
750.97,2066.4,2530.7,3637.1,4310.4
707.1,1735.1,2368.5,3141,4104.6
680.09,1386.9,2141.1,2859.2,4300.9
667.7,1383.2,2299.8,2878.9,4225.3
638.07,1375,2271.2,2864.4,4216.6
594,1382.8,2092.1,2907.6,4484.3
635.92,1391,2148,3347.2,4336
733.14,1372,2148,3077.2,4126.2
724.16,1359.3,2430.3,3447.4,4375.4
656,1374.8,3153.6,4140.7,4688
629.67,1386.9,3201.8,3816.6,4699.2
434.3,1375.4,2568,3594.7,4612
372.07,1480.9,2401,3383.4,4207.2
480.79,1517.8,2742.8,3557.2,4237.6
453.89,1509.8,3001,3869.5,4430.4
457.01,1514.3,2850.3,3514.3,4463.5
477,1543.9,2840.8,3767.5,4726
457.99,1713.9,2979.8,3878.1,4522.3
449.21,1826.3,2985.1,3890.7,4593.6
464.9,1799,2976.1,4036,4633.3
469,1695,2721.9,3508.8,4175.5
503.13,1740.8,2537,3148,4091.9
603.84,1922.6,2705.3,3327.4,4000
516,1998.2,3036.3,3672,4178.7
473.87,1667.2,2684.1,3638.1,4462.9
457.21,1619.1,2327.7,3711.8,4523.9
285.99,1665,2697.7,3810.1,4432.1
460.02,1415.2,2285.4,3365.6,4214.1
584.05,1367,1774.1,3021.9,4326
500,1416.7,1753.9,2845.9,4162.3
587.75,1617.2,2260.6,2952.2,3883.1
660.99,1582.9,2286.4,2969.1,3802
549.35,1383,1758,2762,3715.7
449.1,929.62,1689.3,2685,3828.9
445,1005.3,2203.5,3284.1,3992.1
437.69,1506.1,2743.9,3992.1,4396.5
433.9,1425.9,2702,3992.9,4805
1008.9,1978.4,3096.4,3958,4721.1
1498.8,2326.4,3351,3892.2,4457.5
1371.3,2101.1,3386.9,4030.7,4429.5
1336.6,2079,3303.4,4227,4673.9
1232.6,2084.8,3020,4139.3,4720
1327.4,2125.2,2851.3,4081.1,4725.3
982.67,1805,2714,3972.2,4495.1
501.95,1511.1,2665.8,3279.4,4206.9
540.17,1596.2,2651,3438.3,4496.7
495.9,1556.8,2741.2,4016.3,4800.9
500,1461,2784.7,3926.8,4805
500,1472.2,2667.3,3433.5,4450.6
507.8,1484,2504.7,2816,4066.8
523.31,1888.1,2667.1,3369.3,4237.8
527.1,2313,2878.7,3994.8,4441.2
526.9,2324.2,2902.2,4032.3,4456.9
531,2366.2,2929.1,3977.1,4472.2
531,2371.7,2952.8,3953,4427
538.8,2260.1,2679.2,3499.6,4374.8
550.9,2206.1,2733.5,3484.2,4561.9
558.9,2264.9,3124.4,3942.2,4670
559.1,1713.8,2756.1,3430.4,4563.1
543.3,1109,2306,2956.1,4493.2
485.66,1188.9,2250.4,2980.8,4228.1
506.25,1795.1,2584.5,3402.9,4167.7
482.94,2332.3,2975.9,3859,4473.2
375.2,2335.6,2981,3859,4677.7
435.74,2336.4,3037,3859,4715.9
450.96,2331.7,3021.9,3916.5,4699
429.02,2321.1,2922,3969.2,4749.2
507.02,1904.6,2632.4,3458.4,4381.3
535.3,1396.9,2328,3006,4044.8
439.64,1392.1,2328,3089.9,4083.3
348.1,1408.2,2328,3097.9,4137.8
344,981.19,1874.6,2827.5,3758.6
412.25,857.54,1458.9,2501,3169.8
503.01,1102,1980.3,2769.6,3539.6
439.64,1136.1,2510.7,3139.8,3939.3
675.7,1335.8,2444.5,3020.3,3741.2
619.66,1130.7,2034.3,2916.1,3727.5
233.71,650.64,1578,2565.4,3348.9
410.79,920.83,1680.7,2574.3,3543.9
711.2,1289.2,1850.3,2864.4,4282.1
524.29,1117.2,1654.1,2858.5,4376
164,941.59,1570,2773.4,3882.8
582.76,1276.8,2240.3,2925.8,3817.1
1000.6,1674.9,3059.6,3752.6,4430
843.42,1639.1,2890.4,4117,4586
